frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
42,997.80,95.88,100.00,2400.00,1.1974,63.10,0
43,1035.62,95.66,100.00,2400.00,1.1974,62.60,0
44,926.75,96.20,100.00,2400.00,1.198,62.60,0
45,994.09,95.30,100.00,2400.00,1.1984,62.60,0
46,990.56,95.60,100.00,2400.00,1.1978,63.10,0
47,987.69,95.21,100.00,2400.00,1.1972,62.60,0
48,984.19,95.79,100.00,2400.00,1.1972,63.70,0
49,973.89,95.76,100.00,2400.00,1.1968,63.10,0
50,990.60,95.18,100.00,2400.00,1.1963,63.10,0
51,1022.93,96.48,100.00,2400.00,1.1968,62.60,0
52,972.46,95.59,100.00,2400.00,1.1967,62.60,0
53,972.23,97.03,100.00,2400.00,1.1974,62.60,0
54,996.70,96.01,100.00,2400.00,1.1974,63.10,0
55,966.95,94.91,100.00,2400.00,1.1981,63.10,0
56,999.28,95.23,100.00,2400.00,1.1973,63.10,0
57,984.74,95.42,100.00,2400.00,1.1969,63.10,0
58,1046.88,92.83,100.00,2400.00,1.202,63.10,0
59,984.21,94.28,100.00,2400.00,1.2023,62.60,0
60,968.18,96.27,100.00,2400.00,1.2004,63.10,0
61,961.32,95.99,100.00,2400.00,1.1997,62.60,0
62,991.53,95.51,100.00,2400.00,1.1992,63.10,0
63,977.98,95.88,100.00,2400.00,1.1993,63.10,0
64,986.51,95.19,100.00,2400.00,1.2003,63.10,0
65,957.15,95.81,100.00,2400.00,1.1989,63.70,0
66,985.74,95.23,100.00,2400.00,1.1982,63.70,0
67,964.22,96.06,100.00,2400.00,1.1981,63.10,0
68,1026.52,96.18,100.00,2400.00,1.1984,63.10,0
69,953.22,96.00,100.00,2400.00,1.1969,63.10,0
70,985.86,96.44,100.00,2400.00,1.1973,63.10,0
71,973.95,95.62,100.00,2400.00,1.1973,63.70,0
72,967.14,95.34,100.00,2400.00,1.1965,63.70,0
73,1005.34,94.30,100.00,2400.00,1.1965,63.70,0
74,1002.77,94.63,100.00,2400.00,1.1968,63.10,0
75,975.99,96.17,100.00,2400.00,1.1974,64.20,0
76,990.19,95.31,100.00,2400.00,1.1966,63.10,0
77,990.97,94.89,100.00,2400.00,1.1963,63.10,0
78,989.95,95.89,100.00,2400.00,1.198,64.20,0
79,986.26,95.67,100.00,2400.00,1.198,63.70,0
80,986.87,95.99,100.00,2400.00,1.196,63.10,0
81,963.54,94.36,100.00,2400.00,1.1961,63.10,0
82,956.74,95.17,100.00,2400.00,1.1959,63.70,0
83,1020.60,95.57,100.00,2400.00,1.1958,63.10,0
84,987.94,94.89,100.00,2400.00,1.1936,64.20,0
85,971.35,95.06,100.00,2400.00,1.1944,63.70,0
86,987.96,96.43,100.00,2400.00,1.1964,63.70,0
87,998.14,94.51,100.00,2400.00,1.1968,63.70,0
88,992.67,95.21,100.00,2400.00,1.1956,63.10,0
89,959.19,97.39,100.00,2400.00,1.1956,64.20,0
90,968.71,94.98,100.00,2400.00,1.1951,64.80,0
91,980.05,94.80,100.00,2400.00,1.1957,63.70,0
92,989.99,93.72,100.00,2400.00,1.1959,63.70,0
93,963.62,94.96,100.00,2400.00,1.1961,63.70,0
94,996.11,95.54,100.00,2400.00,1.1961,63.70,0
95,984.01,96.12,100.00,2400.00,1.1966,63.70,0
96,1008.38,96.05,100.00,2400.00,1.1964,64.20,0
97,952.52,96.08,100.00,2400.00,1.1968,64.20,0
98,1009.51,95.46,100.00,2400.00,1.1964,64.20,0
99,1008.43,95.69,100.00,2400.00,1.1965,63.70,0
100,989.58,94.95,100.00,2400.00,1.196,63.70,0
101,1002.87,95.08,100.00,2400.00,1.1959,63.70,0
102,969.98,96.06,100.00,2400.00,1.196,64.20,0
103,964.02,94.84,100.00,2400.00,1.197,64.20,0
104,998.24,95.18,100.00,2400.00,1.1971,64.20,0
105,982.51,96.81,100.00,2400.00,1.1984,64.20,0
106,982.63,95.79,100.00,2400.00,1.1966,63.70,0
107,947.77,95.44,100.00,2400.00,1.1964,64.20,0
108,990.02,96.51,100.00,2400.00,1.1956,65.30,0
109,1003.90,94.88,100.00,2400.00,1.1956,63.70,0
110,993.53,94.68,100.00,2400.00,1.1957,64.20,0
111,975.84,94.91,100.00,2400.00,1.1965,64.20,0
112,975.52,94.73,100.00,2400.00,1.1956,64.20,0
113,969.71,94.74,100.00,2400.00,1.1961,64.20,0
114,1006.89,96.03,100.00,2400.00,1.1951,63.70,0
115,991.98,95.13,100.00,2400.00,1.1963,64.20,0
116,976.23,95.73,100.00,2400.00,1.1982,64.80,0
117,998.08,94.03,100.00,2400.00,1.1981,63.70,0
118,1017.75,94.06,100.00,2400.00,1.1972,64.80,0
119,964.91,96.27,100.00,2400.00,1.1976,65.30,0
120,1007.15,95.50,100.00,2400.00,1.197,64.20,0
121,977.46,95.81,100.00,2400.00,1.198,64.80,0
122,983.35,95.36,100.00,2400.00,1.1955,64.80,0
123,949.27,94.97,100.00,2400.00,1.1958,64.20,0
124,932.91,95.69,100.00,2400.00,1.1958,64.20,0
125,962.65,94.45,100.00,2400.00,1.1923,64.20,0
126,990.59,94.50,100.00,2400.00,1.1948,64.20,0
127,1001.69,95.91,100.00,2400.00,1.1958,64.20,0
128,998.66,96.01,100.00,2400.00,1.195,64.20,0
129,992.43,95.63,100.00,2400.00,1.1958,64.20,0
130,975.57,94.31,100.00,2400.00,1.1955,64.20,0
131,1012.17,95.51,100.00,2400.00,1.1949,64.20,0
132,988.19,95.80,100.00,2400.00,1.1937,64.80,0
133,982.67,95.43,100.00,2400.00,1.1945,64.20,0
134,998.94,95.61,100.00,2400.00,1.1949,63.70,0
135,986.36,94.96,100.00,2400.00,1.1957,64.20,0
136,961.36,95.62,100.00,2400.00,1.1956,63.70,0
137,986.85,95.06,100.00,2400.00,1.1954,64.20,0
138,979.71,94.04,100.00,2400.00,1.1955,64.80,0
139,957.86,94.68,100.00,2400.00,1.1961,64.80,0
140,1018.31,95.06,100.00,2400.00,1.1963,64.20,0
141,993.97,95.23,100.00,2400.00,1.1963,64.80,0
142,985.58,96.57,100.00,2400.00,1.1948,64.20,0
143,1009.18,96.39,100.00,2400.00,1.1953,64.80,0
144,999.74,94.77,100.00,2400.00,1.1946,64.80,0
145,1016.22,96.15,100.00,2400.00,1.195,64.20,0
146,1018.48,93.89,100.00,2400.00,1.1957,63.70,0
147,960.05,96.07,100.00,2400.00,1.196,64.20,0
148,978.77,94.64,100.00,2400.00,1.1962,64.20,0
149,997.87,95.19,100.00,2400.00,1.1967,64.20,0
150,974.90,95.35,100.00,2400.00,1.1949,64.20,0
151,998.23,95.72,100.00,2400.00,1.1954,64.20,0
152,972.67,94.15,100.00,2400.00,1.1956,64.20,0
153,1005.62,95.05,100.00,2400.00,1.196,64.80,0
154,1008.72,96.06,100.00,2400.00,1.1958,64.20,0
155,950.01,94.99,100.00,2400.00,1.1957,65.30,0
156,971.02,96.32,100.00,2400.00,1.1947,64.20,0
157,998.78,95.95,100.00,2400.00,1.1957,64.80,0
158,1014.84,94.08,100.00,2400.00,1.1954,64.20,0
159,956.10,94.30,100.00,2400.00,1.1954,64.80,0
160,985.88,95.99,100.00,2400.00,1.196,64.80,0
161,996.96,94.49,100.00,2400.00,1.1958,64.80,0
162,966.16,96.44,100.00,2400.00,1.1949,64.20,0
163,1019.39,95.81,100.00,2400.00,1.1959,64.80,0
164,1014.96,95.99,100.00,2400.00,1.1945,64.80,0
165,973.86,96.90,100.00,2400.00,1.1947,64.80,0
166,961.48,95.62,100.00,2400.00,1.1943,64.80,0
167,983.83,94.48,100.00,2400.00,1.1951,64.80,0
168,952.76,93.87,100.00,2400.00,1.1944,64.20,0
169,944.18,97.29,100.00,2400.00,1.1951,65.30,0
170,1018.71,95.19,100.00,2400.00,1.196,64.80,0
171,1014.47,95.41,100.00,2400.00,1.1963,64.20,0
172,987.89,95.50,100.00,2400.00,1.1949,64.80,0
173,960.36,93.89,100.00,2400.00,1.1952,65.30,0
174,939.32,94.36,100.00,2400.00,1.1968,64.80,0
175,974.89,94.95,100.00,2400.00,1.1967,65.30,0
176,1021.85,96.09,100.00,2400.00,1.1966,65.30,0
177,986.91,95.49,100.00,2400.00,1.1962,65.30,0
178,969.55,95.58,100.00,2400.00,1.1974,65.30,0
179,988.00,95.63,100.00,2400.00,1.1975,64.80,0
180,1023.27,94.98,100.00,2400.00,1.1963,64.20,0
181,996.36,96.19,100.00,2400.00,1.1956,64.80,0
182,1027.88,96.52,100.00,2400.00,1.1947,64.80,0
183,985.06,95.38,100.00,2400.00,1.1921,65.30,0
184,973.82,94.78,100.00,2400.00,1.1968,64.80,0
185,958.88,95.54,100.00,2400.00,1.1944,64.80,0
186,982.53,94.22,100.00,2400.00,1.1965,64.80,0
187,973.00,95.75,100.00,2400.00,1.1965,64.80,0
188,1004.16,94.52,100.00,2400.00,1.1961,64.80,0
189,983.60,95.73,100.00,2400.00,1.1967,64.80,0
190,966.22,95.69,100.00,2400.00,1.1965,65.30,0
191,1002.93,94.10,100.00,2400.00,1.1976,64.80,0
192,991.05,96.22,100.00,2400.00,1.1971,64.20,0
193,962.81,94.75,100.00,2400.00,1.1975,64.80,0
194,995.14,91.15,100.00,2400.00,1.1967,65.30,0
195,1014.76,96.27,100.00,2400.00,1.1964,64.80,0
196,954.69,95.84,100.00,2400.00,1.1971,64.80,0
197,957.90,96.96,100.00,2400.00,1.1971,64.80,0
198,968.91,96.09,100.00,2400.00,1.1958,65.30,0
199,984.04,95.43,100.00,2400.00,1.196,64.80,0
200,1008.27,93.77,100.00,2400.00,1.1961,64.80,0
201,971.27,94.73,100.00,2400.00,1.1958,65.30,0
202,987.61,94.96,100.00,2400.00,1.1958,64.80,0
203,983.64,94.86,100.00,2400.00,1.1956,65.30,0
204,961.88,93.82,100.00,2400.00,1.1951,65.30,0
205,1008.70,94.79,100.00,2400.00,1.196,65.30,0
206,1027.21,94.85,100.00,2400.00,1.1953,65.30,0
207,939.66,94.45,100.00,2400.00,1.1958,65.30,0
208,949.58,96.19,100.00,2400.00,1.1959,65.90,0
209,961.18,95.13,100.00,2400.00,1.1963,65.30,0
210,1017.26,95.13,100.00,2400.00,1.1972,65.30,0
211,977.83,94.10,100.00,2400.00,1.1975,65.30,0
212,995.52,94.63,100.00,2400.00,1.1984,65.30,0
213,978.83,93.68,100.00,2400.00,1.1984,65.30,0
214,983.20,95.49,100.00,2400.00,1.1964,65.90,0
215,984.78,94.29,100.00,2400.00,1.1965,64.80,0
216,960.98,97.00,100.00,2400.00,1.1961,65.30,0
217,990.78,95.17,100.00,2400.00,1.1965,65.30,0
218,1021.57,94.72,100.00,2400.00,1.1961,65.30,0
219,942.57,95.14,100.00,2400.00,1.196,65.30,0
220,990.79,95.08,100.00,2400.00,1.1961,64.80,0
221,995.99,96.40,100.00,2400.00,1.1964,64.80,0
222,978.67,94.19,100.00,2400.00,1.196,65.30,0
223,971.94,96.38,100.00,2400.00,1.1965,65.30,0
224,1003.07,94.55,100.00,2400.00,1.1973,65.30,0
225,997.37,95.83,100.00,2400.00,1.1976,65.30,0
226,979.82,95.23,100.00,2400.00,1.1973,64.80,0
227,980.59,95.17,100.00,2400.00,1.1976,64.80,0
228,970.00,95.67,100.00,2400.00,1.1976,65.30,0
229,1014.22,95.91,100.00,2400.00,1.1984,65.30,0
230,989.82,94.56,100.00,2400.00,1.198,65.30,0
231,988.07,95.97,100.00,2400.00,1.1983,65.30,0
232,984.71,95.47,100.00,2400.00,1.1984,64.80,0
233,989.07,94.43,100.00,2400.00,1.1968,65.30,0
234,972.94,95.24,100.00,2400.00,1.1981,65.30,0
235,994.76,95.15,100.00,2400.00,1.1976,65.30,0
236,989.63,94.72,100.00,2400.00,1.1967,65.30,0
237,967.57,95.99,100.00,2400.00,1.1974,65.30,0
238,959.99,95.03,100.00,2400.00,1.1972,65.30,0
239,1015.28,95.54,100.00,2400.00,1.1975,65.30,0
240,949.78,95.39,100.00,2400.00,1.1971,65.30,0
241,992.80,95.64,100.00,2400.00,1.1974,65.30,0
242,1028.03,93.85,100.00,2400.00,1.196,64.80,0
243,971.78,95.02,100.00,2400.00,1.1963,65.30,0
244,984.36,95.38,100.00,2400.00,1.1953,65.30,0
245,956.09,96.08,100.00,2400.00,1.1958,65.30,0
246,988.30,95.54,100.00,2400.00,1.1951,65.30,0
247,1003.34,94.66,100.00,2400.00,1.1962,65.90,0
248,973.85,95.10,100.00,2400.00,1.1962,65.30,0
249,1000.04,95.00,100.00,2400.00,1.1969,65.30,0
250,974.55,94.44,100.00,2400.00,1.1961,65.90,0
251,998.87,96.14,100.00,2400.00,1.1964,65.30,0
252,994.83,95.90,100.00,2400.00,1.1961,65.30,0
253,1000.83,95.91,100.00,2400.00,1.1965,65.30,0
254,1012.04,93.96,100.00,2400.00,1.1961,64.80,0
255,959.65,95.14,100.00,2400.00,1.1962,65.90,0
256,940.87,94.77,100.00,2400.00,1.195,65.90,0
257,992.25,95.62,100.00,2400.00,1.1956,65.90,0
258,981.48,96.06,100.00,2400.00,1.1964,65.30,0
259,1007.69,94.02,100.00,2400.00,1.1971,64.80,0
260,1005.00,95.80,100.00,2400.00,1.196,65.90,0
261,984.18,95.55,100.00,2400.00,1.1968,65.30,0
262,990.76,94.87,100.00,2400.00,1.1967,65.30,0
263,1017.44,96.14,100.00,2400.00,1.1978,65.30,0
264,986.06,95.38,100.00,2400.00,1.1964,65.30,0
265,958.20,95.56,100.00,2400.00,1.1965,65.90,0
266,981.45,95.16,100.00,2400.00,1.1968,65.30,0
267,937.84,96.09,100.00,2400.00,1.1965,66.40,0
268,977.55,96.30,100.00,2400.00,1.1964,65.30,0
269,1014.09,95.63,100.00,2400.00,1.1971,65.30,0
270,1011.19,96.13,100.00,2400.00,1.1954,64.80,0
271,955.13,95.92,100.00,2400.00,1.1949,65.30,0
272,1020.48,95.12,100.00,2400.00,1.1948,65.30,0
273,991.53,96.00,100.00,2400.00,1.1958,65.30,0
274,963.66,95.03,100.00,2400.00,1.1954,65.30,0
275,1147.25,92.83,100.00,2400.00,1.1963,65.30,0
276,1249.68,91.20,100.00,2400.00,1.1967,64.80,0
277,1228.10,91.26,100.00,2400.00,1.1972,64.80,0
278,1214.97,92.47,100.00,2400.00,1.1962,64.20,0
279,1155.10,91.21,100.00,2400.00,1.1978,64.80,0
280,1128.66,93.56,100.00,2400.00,1.1986,65.30,0
281,1151.04,93.22,100.00,2400.00,1.1977,64.80,0
282,1174.33,93.63,100.00,2400.00,1.1981,64.80,0
283,1124.12,95.15,100.00,2400.00,1.1993,65.30,0
284,1142.92,91.91,100.00,2400.00,1.1956,64.80,0
285,1133.64,94.21,100.00,2400.00,1.1979,64.20,0
286,1016.28,94.42,100.00,2400.00,1.1963,64.80,0
287,990.37,94.43,100.00,2400.00,1.1974,65.30,0
288,1170.73,92.36,100.00,2400.00,1.1976,64.80,0
289,1178.75,91.83,100.00,2400.00,1.1981,64.80,0
290,1227.11,91.36,100.00,2400.00,1.1983,64.20,0
291,1047.80,93.95,100.00,2400.00,1.1985,65.30,0
292,1187.66,91.77,100.00,2400.00,1.2002,64.20,0
293,981.71,95.10,100.00,2400.00,1.2,64.80,0
294,1030.02,95.58,100.00,2400.00,1.1986,64.20,0
295,993.56,95.06,100.00,2400.00,1.199,65.30,0
296,977.21,94.30,100.00,2400.00,1.1974,65.30,0
297,1058.49,94.66,100.00,2400.00,1.1979,65.30,0
298,1094.28,94.70,100.00,2400.00,1.1964,65.30,0
299,1043.31,92.98,100.00,2400.00,1.1966,64.80,0
300,1053.10,94.95,100.00,2400.00,1.1967,64.80,0
301,985.96,94.93,100.00,2400.00,1.1969,64.80,0
302,935.11,95.43,100.00,2400.00,1.1983,65.30,0
303,996.03,94.99,100.00,2400.00,1.1984,65.30,0
304,1004.80,95.46,100.00,2400.00,1.1979,65.30,0
305,974.54,95.17,100.00,2400.00,1.1999,65.30,0
306,965.54,93.57,100.00,2400.00,1.1991,64.80,0
307,996.43,96.18,100.00,2400.00,1.2002,65.90,0
308,968.25,94.54,100.00,2400.00,1.1993,64.80,0
309,977.17,93.46,100.00,2400.00,1.1993,65.30,0
310,1004.55,95.51,100.00,2400.00,1.1982,65.30,0
311,1001.83,94.74,100.00,2400.00,1.1987,66.40,0
312,978.82,95.69,100.00,2400.00,1.199,65.30,0
313,1001.82,94.57,100.00,2400.00,1.1998,64.80,0
314,1187.82,91.75,100.00,2400.00,1.198,64.80,0
315,998.39,94.53,100.00,2400.00,1.1978,65.30,0
316,1199.00,92.83,100.00,2400.00,1.1979,65.30,0
317,990.17,96.67,100.00,2400.00,1.1974,65.30,0
318,998.04,93.77,100.00,2400.00,1.1954,64.80,0
319,973.39,95.99,100.00,2400.00,1.1958,66.40,0
320,993.54,96.28,100.00,2400.00,1.1968,65.30,0
321,964.05,93.04,100.00,2400.00,1.1976,66.40,0
322,953.20,97.26,100.00,2400.00,1.197,64.80,0
323,980.01,95.39,100.00,2400.00,1.1982,64.80,0
324,1058.84,94.66,100.00,2400.00,1.1981,65.30,0
325,993.17,95.83,100.00,2400.00,1.1988,64.80,0
326,1006.47,94.23,100.00,2400.00,1.1986,65.90,0
327,971.39,96.60,100.00,2400.00,1.1991,65.30,0
328,938.80,96.54,100.00,2400.00,1.1994,65.90,0
329,1009.74,96.22,100.00,2400.00,1.1995,65.30,0
330,1024.64,93.94,100.00,2400.00,1.1977,65.30,0
331,996.51,95.60,100.00,2400.00,1.1976,65.90,0
332,978.12,94.69,100.00,2400.00,1.1975,66.40,0
333,1001.52,95.75,100.00,2400.00,1.1972,65.30,0
334,1037.33,94.49,100.00,2400.00,1.197,65.30,0
335,999.32,94.79,100.00,2400.00,1.1967,65.30,0
336,988.05,94.67,100.00,2400.00,1.1969,65.30,0
337,1011.67,94.75,100.00,2400.00,1.1962,65.30,0
338,979.64,94.38,100.00,2400.00,1.1964,65.30,0
339,948.33,94.86,100.00,2400.00,1.1973,65.30,0
340,1036.69,94.72,100.00,2400.00,1.1975,65.90,0
341,1005.03,95.54,100.00,2400.00,1.1978,65.30,0
342,973.58,96.10,100.00,2400.00,1.1961,65.30,0
343,1014.24,96.94,100.00,2400.00,1.1967,65.30,0
344,975.04,95.66,100.00,2400.00,1.1969,65.30,0
345,1034.66,94.33,100.00,2400.00,1.1971,64.80,0
346,1008.74,93.90,100.00,2400.00,1.1972,65.30,0
347,978.79,93.72,100.00,2400.00,1.1977,65.30,0
348,991.34,95.82,100.00,2400.00,1.1971,65.30,0
349,998.77,93.26,100.00,2400.00,1.1974,65.30,0
350,995.61,94.34,100.00,2400.00,1.1973,65.30,0
351,991.28,95.11,100.00,2400.00,1.1975,65.30,0
352,1015.04,95.63,100.00,2400.00,1.1981,65.30,0
353,1011.02,95.35,100.00,2400.00,1.1986,65.90,0
354,1012.21,95.99,100.00,2400.00,1.1976,66.40,0
355,969.47,94.98,100.00,2400.00,1.1983,65.90,0
356,984.66,97.17,100.00,2400.00,1.1974,65.30,0
357,999.07,95.36,100.00,2400.00,1.198,66.40,0
358,973.04,95.20,100.00,2400.00,1.1976,65.30,0
359,993.84,95.22,100.00,2400.00,1.198,65.30,0
360,961.66,95.41,100.00,2400.00,1.1968,65.90,0
361,1023.15,96.40,100.00,2400.00,1.1975,65.90,0
362,957.68,95.07,100.00,2400.00,1.1966,65.90,0
363,999.93,94.24,100.00,2400.00,1.1974,65.90,0
364,1024.09,93.65,100.00,2400.00,1.1959,65.30,0
365,960.88,95.21,100.00,2400.00,1.1973,66.40,0
366,1013.79,95.68,100.00,2400.00,1.1973,66.40,0
367,956.50,96.01,100.00,2400.00,1.1974,65.90,0
368,991.74,95.43,100.00,2400.00,1.1956,66.40,0
369,964.87,95.45,100.00,2400.00,1.1967,65.90,0
370,1027.51,94.47,100.00,2400.00,1.1963,65.30,0
371,1014.63,95.52,100.00,2400.00,1.1972,65.30,0
372,969.57,96.41,100.00,2400.00,1.1964,65.30,0
373,979.36,95.77,100.00,2400.00,1.1979,65.90,0
374,1012.80,93.79,100.00,2400.00,1.1984,65.30,0
375,983.83,96.46,100.00,2400.00,1.1985,66.40,0
376,989.54,95.11,100.00,2400.00,1.1973,65.90,0
377,984.37,93.63,100.00,2400.00,1.198,65.90,0
378,981.45,94.97,100.00,2400.00,1.1968,65.30,0
379,967.59,95.39,100.00,2400.00,1.1972,65.30,0
380,986.31,96.02,100.00,2400.00,1.1967,66.40,0
381,961.24,95.76,100.00,2400.00,1.1974,66.40,0
382,986.69,95.26,100.00,2400.00,1.1959,66.40,0
383,1012.29,94.85,100.00,2400.00,1.1962,65.90,0
384,980.24,95.59,100.00,2400.00,1.1957,65.90,0
385,981.32,96.48,100.00,2400.00,1.1967,65.30,0
386,1018.59,94.44,100.00,2400.00,1.1965,65.90,0
387,988.83,94.22,100.00,2400.00,1.1966,65.30,0
388,991.59,94.85,100.00,2400.00,1.1986,65.30,0
389,973.14,95.74,100.00,2400.00,1.1987,65.30,0
390,974.55,95.06,100.00,2400.00,1.1964,66.40,0
391,992.63,94.94,100.00,2400.00,1.198,66.40,0
392,1006.89,94.53,100.00,2400.00,1.1981,65.90,0
393,969.80,94.73,100.00,2400.00,1.1975,65.90,0
394,1016.97,95.25,100.00,2400.00,1.1975,65.30,0
395,941.19,96.39,100.00,2400.00,1.1979,65.90,0
396,960.01,95.33,100.00,2400.00,1.1959,65.90,0
397,998.92,96.51,100.00,2400.00,1.1968,65.30,0
398,998.25,95.68,100.00,2400.00,1.1957,66.40,0
399,1034.15,95.39,100.00,2400.00,1.1972,65.30,0
400,1009.83,95.15,100.00,2400.00,1.1967,65.30,0
401,972.30,95.42,100.00,2400.00,1.1971,66.40,0
402,1000.42,94.98,100.00,2400.00,1.1974,65.30,0
403,969.57,93.92,100.00,2400.00,1.1975,65.30,0
404,972.36,94.62,100.00,2400.00,1.1964,65.90,0
405,966.08,95.44,100.00,2400.00,1.1964,65.90,0
406,986.39,94.60,100.00,2400.00,1.1961,65.30,0
407,1001.15,94.93,100.00,2400.00,1.1963,65.90,0
408,965.81,96.71,100.00,2400.00,1.1967,66.40,0
409,994.71,94.92,100.00,2400.00,1.1969,65.90,0
410,987.32,95.64,100.00,2400.00,1.1975,65.90,0
411,989.38,93.94,100.00,2400.00,1.1969,65.90,0
412,941.65,93.29,100.00,2400.00,1.1988,65.30,0
413,975.89,94.84,100.00,2400.00,1.1986,65.90,0
414,1011.85,95.24,100.00,2400.00,1.1983,65.30,0
415,995.51,96.24,100.00,2400.00,1.1984,65.90,0
416,968.23,95.83,100.00,2400.00,1.1964,65.90,0
417,997.90,93.88,100.00,2400.00,1.1971,66.40,0
418,1003.65,93.74,100.00,2400.00,1.1992,65.90,0
419,998.91,96.52,100.00,2400.00,1.1987,65.90,0
420,973.51,95.70,100.00,2400.00,1.198,65.90,0
421,977.85,96.02,100.00,2400.00,1.198,66.40,0
422,990.67,96.51,100.00,2400.00,1.1966,66.40,0
423,1002.41,95.28,100.00,2400.00,1.1969,65.30,0
424,975.85,94.91,100.00,2400.00,1.1948,65.90,0
425,956.77,95.69,100.00,2400.00,1.1949,65.90,0
426,968.52,95.89,100.00,2400.00,1.1958,65.90,0
427,987.16,95.18,100.00,2400.00,1.1968,65.90,0
428,1004.75,96.32,100.00,2400.00,1.1948,65.90,0
429,1029.72,94.16,100.00,2400.00,1.1959,65.90,0
430,992.95,95.39,100.00,2400.00,1.1961,65.90,0
431,976.33,95.50,100.00,2400.00,1.1964,66.40,0
432,980.27,95.53,100.00,2400.00,1.1949,65.90,0
433,971.27,96.60,100.00,2400.00,1.1956,65.30,0
434,964.30,96.12,100.00,2400.00,1.1957,65.90,0
435,968.42,93.84,100.00,2400.00,1.1964,65.90,0
436,1021.68,96.95,100.00,2400.00,1.1992,66.40,0
437,1025.52,95.23,100.00,2400.00,1.1936,65.90,0
438,986.42,94.57,100.00,2400.00,1.1965,65.90,0
439,961.88,96.00,100.00,2400.00,1.1969,65.90,0
440,943.22,95.13,100.00,2400.00,1.1954,65.90,0
441,952.77,97.06,100.00,2400.00,1.1965,65.90,0
442,1018.14,94.60,100.00,2400.00,1.196,65.30,0
443,1019.40,96.11,100.00,2400.00,1.1983,65.90,0
444,984.40,94.00,100.00,2400.00,1.1967,65.90,0
445,987.65,94.82,100.00,2400.00,1.1967,65.90,0
446,1041.14,94.71,100.00,2400.00,1.1967,65.90,0
447,967.40,94.46,100.00,2400.00,1.1969,65.90,0
448,978.31,95.72,100.00,2400.00,1.1967,65.30,0
449,957.04,95.53,100.00,2400.00,1.1966,66.40,0
450,1010.99,95.43,100.00,2400.00,1.1964,66.40,0
451,981.64,94.62,100.00,2400.00,1.1964,65.90,0
452,958.18,96.33,100.00,2400.00,1.1955,66.40,0
453,1011.09,94.44,100.00,2400.00,1.1959,65.90,0
454,1009.67,95.41,100.00,2400.00,1.1958,65.90,0
455,969.70,95.66,100.00,2400.00,1.1972,65.90,0
456,961.29,95.79,100.00,2400.00,1.1969,65.90,0
457,966.24,94.53,100.00,2400.00,1.1966,65.90,0
458,977.87,94.06,100.00,2400.00,1.1963,65.90,0
459,997.19,95.30,100.00,2400.00,1.1962,67.00,0
