frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
105,145.22,90.10,100.00,2400.00,0.9476,57.10,0
106,145.97,93.96,100.00,2400.00,0.945,56.50,0
107,150.48,85.98,100.00,2400.00,0.945,56.00,0
108,141.63,90.97,100.00,2400.00,0.946,56.00,0
109,141.82,90.62,100.00,2400.00,0.9467,56.00,0
110,152.88,92.74,100.00,2400.00,0.945,56.50,0
111,147.31,94.52,100.00,2400.00,0.9448,56.00,0
112,139.93,92.79,100.00,2400.00,0.9435,56.50,0
113,136.51,88.84,100.00,2400.00,0.9442,56.00,0
114,145.61,93.78,100.00,2400.00,0.9445,56.00,0
115,140.62,88.28,100.00,2400.00,0.9438,56.50,0
116,140.59,90.80,100.00,2400.00,0.9435,57.10,0
117,148.35,92.04,100.00,2400.00,0.946,56.50,0
118,144.24,91.10,100.00,2400.00,0.9453,56.00,0
119,146.03,94.04,100.00,2400.00,0.9453,56.50,0
120,145.87,89.81,100.00,2400.00,0.9475,56.00,0
121,138.35,90.05,100.00,2400.00,0.9475,56.00,0
122,140.14,91.81,100.00,2400.00,0.9486,56.00,0
123,143.53,89.83,100.00,2400.00,0.9489,56.00,0
124,128.05,87.50,100.00,2400.00,0.9482,56.00,0
125,143.51,90.24,100.00,2400.00,0.9482,57.10,0
126,136.92,86.33,100.00,2400.00,0.9464,56.50,0
127,143.27,93.64,100.00,2400.00,0.9477,56.50,0
128,134.54,89.83,100.00,2400.00,0.9463,56.50,0
129,140.01,87.90,100.00,2400.00,0.9463,56.50,0
130,150.24,91.78,100.00,2400.00,0.9476,56.50,0
131,148.13,96.21,100.00,2400.00,0.9478,57.10,0
132,129.16,88.99,100.00,2400.00,0.9471,57.10,0
133,143.68,90.10,100.00,2400.00,0.9474,56.50,0
134,129.56,95.49,100.00,2400.00,0.9462,56.50,0
135,139.57,94.45,100.00,2400.00,0.9462,56.50,0
136,139.72,91.42,100.00,2400.00,0.9486,56.50,0
137,139.00,93.25,100.00,2400.00,0.9479,56.50,0
138,155.02,92.86,100.00,2400.00,0.9507,56.50,0
139,143.12,94.97,100.00,2400.00,0.9469,56.50,0
140,143.23,88.04,100.00,2400.00,0.9485,57.10,0
141,150.50,95.71,100.00,2400.00,0.9485,56.50,0
142,140.25,93.86,100.00,2400.00,0.9488,56.50,0
143,148.63,95.23,100.00,2400.00,0.9491,57.60,0
144,128.20,93.75,100.00,2400.00,0.9481,57.60,0
145,140.82,94.05,100.00,2400.00,0.9483,56.00,0
146,140.78,95.43,100.00,2400.00,0.9457,56.50,0
147,151.19,88.60,100.00,2400.00,0.9464,57.60,0
148,144.36,93.57,100.00,2400.00,0.9466,57.10,0
149,129.21,87.50,100.00,2400.00,0.9466,57.10,0
150,144.12,88.70,100.00,2400.00,0.9466,57.10,0
151,144.91,94.24,100.00,2400.00,0.945,56.50,0
152,127.21,94.79,100.00,2400.00,0.9436,57.10,0
153,139.88,95.29,100.00,2400.00,0.9437,57.10,0
154,143.51,95.07,100.00,2400.00,0.9434,58.20,0
155,138.92,87.47,100.00,2400.00,0.9434,56.50,0
156,143.12,95.04,100.00,2400.00,0.9425,56.50,0
157,150.63,95.79,100.00,2400.00,0.9425,57.10,0
158,150.33,92.87,100.00,2400.00,0.9408,57.10,0
159,135.26,89.33,100.00,2400.00,0.9409,58.20,0
160,147.64,90.12,100.00,2400.00,0.9406,57.10,0
161,140.02,90.36,100.00,2400.00,0.9406,57.10,0
162,142.20,94.60,100.00,2400.00,0.9398,56.50,0
163,138.35,90.24,100.00,2400.00,0.9398,57.10,0
164,132.89,94.60,100.00,2400.00,0.9404,57.60,0
165,156.57,91.03,100.00,2400.00,0.9405,57.60,0
166,139.27,87.06,100.00,2400.00,0.9384,57.60,0
167,142.67,93.21,100.00,2400.00,0.9388,57.10,0
168,138.80,87.94,100.00,2400.00,0.9396,57.60,0
169,144.64,93.01,100.00,2400.00,0.9373,57.10,0
170,142.07,89.60,100.00,2400.00,0.9376,57.10,0
171,152.10,89.09,100.00,2400.00,0.9377,57.10,0
172,127.82,89.72,100.00,2400.00,0.9365,57.10,0
173,139.33,88.15,100.00,2400.00,0.9368,57.60,0
174,138.66,94.74,100.00,2400.00,0.9362,57.60,0
