frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
105,332.68,92.24,100.00,2400.00,0.9842,60.40,0
106,326.43,93.10,100.00,2400.00,0.9829,60.40,0
107,322.73,92.84,100.00,2400.00,0.9841,60.40,0
108,328.08,93.57,100.00,2400.00,0.9817,60.40,0
109,320.01,94.59,100.00,2400.00,0.9827,60.90,0
110,330.09,93.60,100.00,2400.00,0.9833,60.90,0
111,319.48,93.00,100.00,2400.00,0.9833,60.90,0
112,314.42,92.95,100.00,2400.00,0.981,60.90,0
113,326.32,92.33,100.00,2400.00,0.9826,60.90,0
114,339.74,92.87,100.00,2400.00,0.9801,61.50,0
115,317.35,92.96,100.00,2400.00,0.9804,60.40,0
116,316.34,92.47,100.00,2400.00,0.9829,60.90,0
117,325.96,93.72,100.00,2400.00,0.983,60.90,0
118,324.77,92.25,100.00,2400.00,0.9811,60.90,0
119,317.25,94.05,100.00,2400.00,0.9821,60.40,0
120,333.73,93.43,100.00,2400.00,0.9824,62.00,0
121,327.44,93.15,100.00,2400.00,0.9827,62.00,0
122,334.55,92.32,100.00,2400.00,0.9821,60.90,0
123,333.72,93.27,100.00,2400.00,0.9825,60.90,0
124,329.24,92.22,100.00,2400.00,0.9823,60.90,0
125,334.10,91.29,100.00,2400.00,0.9827,61.50,0
126,321.24,94.28,100.00,2400.00,0.9803,60.90,0
127,325.68,92.85,100.00,2400.00,0.9811,60.40,0
128,331.25,93.67,100.00,2400.00,0.9818,60.40,0
129,325.35,91.68,100.00,2400.00,0.9827,60.90,0
130,337.93,94.20,100.00,2400.00,0.9806,60.90,0
131,334.20,91.25,100.00,2400.00,0.9808,60.90,0
132,310.69,95.23,100.00,2400.00,0.9817,61.50,0
133,326.25,91.82,100.00,2400.00,0.9834,60.90,0
134,336.00,93.15,100.00,2400.00,0.983,60.90,0
135,315.57,94.01,100.00,2400.00,0.983,61.50,0
136,332.87,93.88,100.00,2400.00,0.9819,62.00,0
137,327.54,90.30,100.00,2400.00,0.9819,61.50,0
138,324.55,94.23,100.00,2400.00,0.9825,60.90,0
139,322.98,93.80,100.00,2400.00,0.9836,62.00,0
140,332.92,93.16,100.00,2400.00,0.9824,61.50,0
141,324.24,93.60,100.00,2400.00,0.9824,61.50,0
142,320.99,91.93,100.00,2400.00,0.9828,61.50,0
143,333.32,91.33,100.00,2400.00,0.9828,62.00,0
144,318.22,94.27,100.00,2400.00,0.9819,62.00,0
145,329.22,93.29,100.00,2400.00,0.9829,61.50,0
146,336.71,94.59,100.00,2400.00,0.9816,61.50,0
147,316.91,90.36,100.00,2400.00,0.9817,60.90,0
