frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
73,326.90,90.75,100.00,2400.00,1.069,59.30,0
74,317.60,95.13,100.00,2400.00,1.0688,60.40,0
75,321.26,96.02,100.00,2400.00,1.0688,59.80,0
76,319.51,94.47,100.00,2400.00,1.0648,59.80,0
77,324.73,94.64,100.00,2400.00,1.0667,59.80,0
78,308.43,96.36,100.00,2400.00,1.0661,59.80,0
79,316.27,93.16,100.00,2400.00,1.0664,60.40,0
80,324.31,94.05,100.00,2400.00,1.0661,59.80,0
81,313.65,94.72,100.00,2400.00,1.0654,60.40,0
82,317.63,93.71,100.00,2400.00,1.0646,60.40,0
83,319.50,93.24,100.00,2400.00,1.0649,60.40,0
84,318.64,95.10,100.00,2400.00,1.0622,60.40,0
85,315.95,93.06,100.00,2400.00,1.0626,59.80,0
86,319.87,93.73,100.00,2400.00,1.0648,60.90,0
87,317.74,96.53,100.00,2400.00,1.0648,60.40,0
88,313.43,95.67,100.00,2400.00,1.0609,60.40,0
89,317.35,93.71,100.00,2400.00,1.064,60.40,0
90,317.15,92.75,100.00,2400.00,1.0616,60.40,0
91,315.27,93.66,100.00,2400.00,1.0618,60.40,0
92,322.76,92.77,100.00,2400.00,1.0632,60.40,0
93,315.92,95.65,100.00,2400.00,1.0634,60.40,0
94,321.11,92.81,100.00,2400.00,1.0623,60.40,0
95,319.92,94.64,100.00,2400.00,1.0625,60.40,0
96,320.38,91.73,100.00,2400.00,1.0623,61.50,0
97,319.60,93.95,100.00,2400.00,1.0627,60.40,0
98,314.10,94.98,100.00,2400.00,1.0644,60.40,0
99,323.31,94.76,100.00,2400.00,1.0645,60.40,0
100,321.36,90.89,100.00,2400.00,1.0659,60.90,0
101,322.99,94.63,100.00,2400.00,1.066,60.40,0
102,322.81,92.00,100.00,2400.00,1.0638,60.90,0
103,309.47,93.58,100.00,2400.00,1.0643,60.90,0
104,319.57,91.39,100.00,2400.00,1.0648,60.90,0
105,306.33,96.59,100.00,2400.00,1.0648,60.90,0
106,311.94,91.84,100.00,2400.00,1.0633,60.90,0
107,319.89,93.28,100.00,2400.00,1.0653,60.40,0
108,310.50,96.13,100.00,2400.00,1.0629,61.50,0
109,315.70,93.65,100.00,2400.00,1.0629,61.50,0
110,318.08,92.95,100.00,2400.00,1.0654,60.40,0
111,306.41,96.40,100.00,2400.00,1.0654,61.50,0
112,314.29,92.73,100.00,2400.00,1.0654,60.90,0
113,316.40,93.07,100.00,2400.00,1.0628,60.90,0
114,306.54,90.25,100.00,2400.00,1.0648,60.90,0
115,325.95,95.85,100.00,2400.00,1.0662,60.90,0
116,327.58,92.45,100.00,2400.00,1.0691,60.90,0
117,315.51,95.68,100.00,2400.00,1.0693,60.90,0
118,317.96,92.95,100.00,2400.00,1.067,62.00,0
119,320.47,95.25,100.00,2400.00,1.0684,60.90,0
120,321.22,94.18,100.00,2400.00,1.066,61.50,0
121,308.99,95.02,100.00,2400.00,1.0663,60.90,0
122,316.90,94.35,100.00,2400.00,1.0694,61.50,0
123,316.21,93.87,100.00,2400.00,1.0694,60.90,0
124,315.39,92.33,100.00,2400.00,1.0658,60.90,0
125,324.26,93.34,100.00,2400.00,1.0671,62.60,0
126,321.48,94.15,100.00,2400.00,1.0675,60.90,0
127,312.59,94.60,100.00,2400.00,1.0672,61.50,0
128,322.06,92.81,100.00,2400.00,1.0671,61.50,0
129,317.51,94.80,100.00,2400.00,1.0671,61.50,0
130,317.89,93.67,100.00,2400.00,1.0638,61.50,0
131,321.85,93.03,100.00,2400.00,1.0661,60.90,0
132,313.85,94.95,100.00,2400.00,1.0638,61.50,0
133,311.61,93.91,100.00,2400.00,1.0645,61.50,0
134,322.23,93.51,100.00,2400.00,1.0648,61.50,0
135,316.71,93.81,100.00,2400.00,1.065,61.50,0
136,311.20,94.20,100.00,2400.00,1.0632,61.50,0
137,317.78,93.55,100.00,2400.00,1.0651,61.50,0
138,318.11,89.47,100.00,2400.00,1.0623,60.90,0
139,314.44,94.41,100.00,2400.00,1.0625,62.00,0
140,323.27,92.15,100.00,2400.00,1.0667,61.50,0
141,306.79,96.65,100.00,2400.00,1.0665,60.90,0
142,312.50,93.47,100.00,2400.00,1.0642,61.50,0
143,317.83,93.42,100.00,2400.00,1.0652,60.90,0
144,307.51,95.57,100.00,2400.00,1.063,61.50,0
145,318.50,92.89,100.00,2400.00,1.0632,61.50,0
146,319.94,93.46,100.00,2400.00,1.0646,61.50,0
147,308.27,92.03,100.00,2400.00,1.0646,61.50,0
148,321.56,93.06,100.00,2400.00,1.0613,60.90,0
149,318.97,95.17,100.00,2400.00,1.0636,62.00,0
150,304.27,94.79,100.00,2400.00,1.0632,62.00,0
151,324.57,92.79,100.00,2400.00,1.0632,61.50,0
152,321.43,89.59,100.00,2400.00,1.0634,60.90,0
153,307.87,93.50,100.00,2400.00,1.0631,62.60,0
154,319.70,93.23,100.00,2400.00,1.0621,61.50,0
155,326.86,92.97,100.00,2400.00,1.0628,62.60,0
156,307.88,96.77,100.00,2400.00,1.0621,62.00,0
157,318.88,91.82,100.00,2400.00,1.0625,61.50,0
158,320.78,93.62,100.00,2400.00,1.064,61.50,0
159,324.43,92.61,100.00,2400.00,1.0644,62.00,0
160,322.88,93.05,100.00,2400.00,1.0647,62.00,0
161,319.56,93.91,100.00,2400.00,1.065,62.00,0
162,305.48,93.42,100.00,2400.00,1.0613,61.50,0
163,323.56,92.21,100.00,2400.00,1.062,60.90,0
164,312.98,93.85,100.00,2400.00,1.0626,61.50,0
165,316.67,93.10,100.00,2400.00,1.0626,61.50,0
166,321.56,93.42,100.00,2400.00,1.0616,62.00,0
167,320.68,92.97,100.00,2400.00,1.0635,61.50,0
168,322.93,94.02,100.00,2400.00,1.0651,61.50,0
169,321.98,94.29,100.00,2400.00,1.0651,62.00,0
170,312.39,93.98,100.00,2400.00,1.0631,61.50,0
171,303.47,94.36,100.00,2400.00,1.0631,62.00,0
172,320.17,92.90,100.00,2400.00,1.0638,61.50,0
173,313.88,92.28,100.00,2400.00,1.0629,61.50,0
174,324.48,91.92,100.00,2400.00,1.0609,61.50,0
175,317.46,93.26,100.00,2400.00,1.062,61.50,0
176,317.92,93.80,100.00,2400.00,1.0615,61.50,0
177,312.09,91.22,100.00,2400.00,1.0615,61.50,0
178,324.06,93.57,100.00,2400.00,1.0582,62.00,0
179,315.58,94.98,100.00,2400.00,1.0603,61.50,0
180,304.23,93.53,100.00,2400.00,1.0602,61.50,0
181,322.86,93.51,100.00,2400.00,1.0605,61.50,0
182,316.02,94.46,100.00,2400.00,1.0623,62.60,0
183,314.50,93.55,100.00,2400.00,1.0623,61.50,0
184,317.61,93.35,100.00,2400.00,1.0594,61.50,0
185,315.26,93.66,100.00,2400.00,1.0617,61.50,0
186,316.88,92.26,100.00,2400.00,1.0612,62.00,0
187,316.33,94.56,100.00,2400.00,1.0623,62.00,0
188,310.72,93.37,100.00,2400.00,1.0617,62.00,0
189,318.39,93.60,100.00,2400.00,1.0618,61.50,0
190,317.45,91.45,100.00,2400.00,1.0609,62.00,0
191,313.09,93.85,100.00,2400.00,1.0627,62.00,0
192,304.36,93.76,100.00,2400.00,1.0592,61.50,0
193,318.07,92.67,100.00,2400.00,1.0596,61.50,0
194,316.35,94.05,100.00,2400.00,1.0622,63.10,0
195,314.74,93.25,100.00,2400.00,1.0623,62.00,0
196,324.76,93.43,100.00,2400.00,1.0614,62.00,0
197,312.98,93.44,100.00,2400.00,1.0631,62.00,0
198,315.83,92.65,100.00,2400.00,1.061,61.50,0
199,314.06,93.42,100.00,2400.00,1.0618,62.00,0
200,314.59,95.75,100.00,2400.00,1.0624,62.60,0
201,315.00,93.95,100.00,2400.00,1.0627,62.00,0
202,313.99,94.81,100.00,2400.00,1.0617,62.60,0
203,318.47,94.41,100.00,2400.00,1.0629,62.00,0
204,314.52,94.82,100.00,2400.00,1.0617,63.10,0
205,314.57,94.46,100.00,2400.00,1.062,62.60,0
206,313.20,93.27,100.00,2400.00,1.0629,62.00,0
207,316.70,92.67,100.00,2400.00,1.0629,63.10,0
208,318.63,94.05,100.00,2400.00,1.0634,62.60,0
209,316.32,95.72,100.00,2400.00,1.0633,61.50,0
210,317.75,91.14,100.00,2400.00,1.0636,62.60,0
211,312.82,94.00,100.00,2400.00,1.0639,62.00,0
212,323.06,93.08,100.00,2400.00,1.0642,62.60,0
213,317.16,93.74,100.00,2400.00,1.0643,62.60,0
214,319.66,94.64,100.00,2400.00,1.0635,62.00,0
215,318.81,92.35,100.00,2400.00,1.0647,63.10,0
216,319.05,92.90,100.00,2400.00,1.0645,62.60,0
217,318.44,93.15,100.00,2400.00,1.0645,62.00,0
218,321.59,95.76,100.00,2400.00,1.0642,62.00,0
219,319.10,90.13,100.00,2400.00,1.0642,62.60,0
220,319.00,92.95,100.00,2400.00,1.0629,62.00,0
221,318.13,93.30,100.00,2400.00,1.0632,62.60,0
222,309.61,93.95,100.00,2400.00,1.0597,63.10,0
223,317.98,93.14,100.00,2400.00,1.0611,62.60,0
224,319.24,93.99,100.00,2400.00,1.0638,63.10,0
225,307.40,93.64,100.00,2400.00,1.0638,63.10,0
226,318.82,93.17,100.00,2400.00,1.0615,62.00,0
227,313.83,93.52,100.00,2400.00,1.0639,62.60,0
228,313.64,95.88,100.00,2400.00,1.0638,62.60,0
229,315.52,92.33,100.00,2400.00,1.0643,62.60,0
230,319.65,93.50,100.00,2400.00,1.0634,62.00,0
231,317.36,93.14,100.00,2400.00,1.0634,62.00,0
232,317.89,93.52,100.00,2400.00,1.0645,62.00,0
233,322.16,93.24,100.00,2400.00,1.0659,62.00,0
234,314.69,95.77,100.00,2400.00,1.0657,62.00,0
235,319.38,93.35,100.00,2400.00,1.0657,63.10,0
236,314.40,93.35,100.00,2400.00,1.069,62.60,0
237,311.92,91.83,100.00,2400.00,1.0684,62.60,0
238,322.52,94.39,100.00,2400.00,1.0667,63.10,0
239,316.17,94.99,100.00,2400.00,1.0669,62.60,0
240,310.91,95.07,100.00,2400.00,1.0663,63.10,0
241,315.52,93.76,100.00,2400.00,1.0658,62.60,0
242,318.88,92.39,100.00,2400.00,1.0663,63.10,0
243,314.63,94.20,100.00,2400.00,1.0668,62.60,0
244,316.07,94.30,100.00,2400.00,1.0627,62.00,0
245,319.39,93.17,100.00,2400.00,1.0641,63.10,0
246,314.88,95.73,100.00,2400.00,1.0627,62.00,0
247,317.90,90.86,100.00,2400.00,1.0628,62.00,0
248,321.86,92.06,100.00,2400.00,1.065,62.60,0
249,312.54,93.42,100.00,2400.00,1.0651,62.60,0
250,317.43,93.78,100.00,2400.00,1.064,62.60,0
251,316.34,94.45,100.00,2400.00,1.065,62.60,0
252,311.74,94.85,100.00,2400.00,1.0632,62.60,0
253,320.61,93.04,100.00,2400.00,1.0632,63.10,0
254,310.93,94.09,100.00,2400.00,1.0658,62.60,0
255,319.30,94.36,100.00,2400.00,1.0657,62.60,0
256,316.04,94.49,100.00,2400.00,1.0654,62.60,0
257,317.73,92.49,100.00,2400.00,1.0661,63.10,0
258,315.36,92.69,100.00,2400.00,1.0645,62.60,0
259,317.41,93.12,100.00,2400.00,1.0645,62.60,0
260,317.75,94.27,100.00,2400.00,1.0651,62.60,0
261,317.33,95.12,100.00,2400.00,1.0651,62.60,0
262,317.32,93.40,100.00,2400.00,1.0633,62.60,0
263,319.43,94.05,100.00,2400.00,1.0635,63.10,0
264,322.72,92.30,100.00,2400.00,1.0623,63.10,0
265,318.65,94.68,100.00,2400.00,1.0628,63.10,0
266,316.28,94.21,100.00,2400.00,1.0632,63.10,0
267,320.13,94.43,100.00,2400.00,1.0632,63.10,0
268,320.20,94.06,100.00,2400.00,1.0622,62.60,0
269,316.04,93.12,100.00,2400.00,1.0631,62.60,0
270,310.00,93.98,100.00,2400.00,1.0618,62.60,0
271,317.55,93.34,100.00,2400.00,1.0618,63.10,0
272,316.73,94.91,100.00,2400.00,1.0621,63.10,0
273,317.61,93.05,100.00,2400.00,1.0629,63.10,0
274,319.34,93.11,100.00,2400.00,1.0599,63.10,0
275,318.38,94.14,100.00,2400.00,1.0618,63.10,0
276,312.19,95.96,100.00,2400.00,1.0621,62.60,0
277,315.35,94.76,100.00,2400.00,1.0625,62.60,0
278,315.56,93.37,100.00,2400.00,1.0638,63.10,0
279,322.59,93.90,100.00,2400.00,1.0637,63.10,0
280,316.87,93.56,100.00,2400.00,1.0632,63.10,0
281,334.32,90.14,100.00,2400.00,1.0642,62.60,0
282,306.63,95.05,100.00,2400.00,1.0658,63.10,0
283,319.04,92.94,100.00,2400.00,1.0644,63.10,0
284,318.40,94.27,100.00,2400.00,1.0632,63.10,0
285,306.30,95.51,100.00,2400.00,1.0631,62.60,0
286,324.05,90.57,100.00,2400.00,1.0609,62.60,0
287,327.84,93.43,100.00,2400.00,1.0633,63.70,0
288,300.05,96.36,100.00,2400.00,1.061,63.10,0
289,314.82,95.18,100.00,2400.00,1.061,63.10,0
290,349.95,92.38,100.00,2400.00,1.0643,62.60,0
291,376.39,91.16,100.00,2400.00,1.0643,62.00,0
292,372.49,93.34,100.00,2400.00,1.062,62.60,0
293,347.92,93.39,100.00,2400.00,1.0634,63.70,0
294,315.99,91.25,100.00,2400.00,1.0619,62.60,0
295,311.99,95.20,100.00,2400.00,1.0629,63.10,0
296,351.66,95.24,100.00,2400.00,1.0641,62.60,0
297,366.93,92.24,100.00,2400.00,1.0641,63.10,0
298,366.52,92.82,100.00,2400.00,1.0649,62.00,0
299,319.19,96.04,100.00,2400.00,1.0648,62.60,0
300,319.14,94.27,100.00,2400.00,1.0634,63.10,0
301,311.90,94.68,100.00,2400.00,1.0647,63.10,0
302,318.01,92.87,100.00,2400.00,1.0633,63.10,0
303,330.52,93.06,100.00,2400.00,1.0641,62.60,0
304,318.16,94.60,100.00,2400.00,1.0642,62.60,0
305,312.86,93.08,100.00,2400.00,1.0641,63.10,0
306,317.38,93.28,100.00,2400.00,1.0653,63.10,0
307,310.21,95.14,100.00,2400.00,1.0665,63.10,0
308,311.38,92.54,100.00,2400.00,1.0678,62.60,0
309,320.14,94.40,100.00,2400.00,1.068,62.60,0
310,311.50,93.11,100.00,2400.00,1.0654,63.70,0
311,324.99,96.15,100.00,2400.00,1.0655,63.10,0
312,315.42,93.91,100.00,2400.00,1.0625,63.70,0
313,315.25,96.18,100.00,2400.00,1.063,63.10,0
314,312.29,94.33,100.00,2400.00,1.0633,63.10,0
315,317.33,93.67,100.00,2400.00,1.0633,63.10,0
316,316.04,93.75,100.00,2400.00,1.064,63.10,0
317,321.13,94.06,100.00,2400.00,1.0643,62.60,0
318,319.35,94.04,100.00,2400.00,1.0639,63.10,0
319,312.82,97.05,100.00,2400.00,1.0662,62.60,0
320,321.06,90.97,100.00,2400.00,1.0652,62.60,0
321,318.19,93.23,100.00,2400.00,1.0652,63.10,0
322,311.85,94.74,100.00,2400.00,1.0636,63.10,0
323,317.06,94.20,100.00,2400.00,1.0637,63.10,0
324,315.93,94.74,100.00,2400.00,1.064,63.10,0
325,314.88,92.66,100.00,2400.00,1.0654,63.70,0
326,314.23,93.61,100.00,2400.00,1.0636,63.10,0
327,313.28,94.53,100.00,2400.00,1.0636,63.70,0
328,312.67,93.05,100.00,2400.00,1.0651,63.70,0
329,318.06,94.16,100.00,2400.00,1.0647,63.10,0
330,315.80,94.83,100.00,2400.00,1.0654,64.20,0
331,307.44,93.95,100.00,2400.00,1.0675,63.10,0
332,318.17,93.38,100.00,2400.00,1.0629,63.10,0
333,316.64,93.63,100.00,2400.00,1.0645,63.10,0
334,309.13,96.36,100.00,2400.00,1.0667,63.10,0
335,314.26,94.23,100.00,2400.00,1.0667,63.10,0
336,320.26,92.25,100.00,2400.00,1.0681,63.70,0
337,311.43,94.28,100.00,2400.00,1.0678,63.10,0
338,328.18,92.56,100.00,2400.00,1.0653,63.70,0
339,321.79,92.99,100.00,2400.00,1.0657,63.10,0
340,312.10,94.58,100.00,2400.00,1.0674,63.10,0
341,312.32,94.47,100.00,2400.00,1.0672,63.10,0
342,314.32,92.93,100.00,2400.00,1.0668,63.10,0
343,309.15,95.85,100.00,2400.00,1.0659,63.10,0
344,321.47,93.55,100.00,2400.00,1.0628,63.10,0
345,320.47,93.39,100.00,2400.00,1.0625,64.20,0
346,307.47,95.53,100.00,2400.00,1.0635,63.10,0
347,319.86,93.59,100.00,2400.00,1.0635,63.10,0
348,315.16,93.60,100.00,2400.00,1.0628,63.10,0
349,305.00,94.94,100.00,2400.00,1.0639,63.10,0
350,334.94,94.44,100.00,2400.00,1.0621,63.70,0
351,313.15,94.08,100.00,2400.00,1.0621,63.10,0
352,317.26,94.87,100.00,2400.00,1.0629,63.70,0
353,320.66,93.54,100.00,2400.00,1.0629,63.10,0
354,318.97,93.46,100.00,2400.00,1.0623,63.70,0
355,313.03,93.83,100.00,2400.00,1.064,63.70,0
356,326.28,93.00,100.00,2400.00,1.0632,63.70,0
357,315.90,94.04,100.00,2400.00,1.0641,63.70,0
358,311.85,94.54,100.00,2400.00,1.0641,63.70,0
359,327.91,92.08,100.00,2400.00,1.064,63.70,0
360,322.97,94.46,100.00,2400.00,1.0644,64.20,0
361,311.43,95.45,100.00,2400.00,1.0661,63.10,0
362,316.25,94.15,100.00,2400.00,1.0626,64.20,0
363,317.82,92.54,100.00,2400.00,1.0626,63.10,0
364,309.72,94.34,100.00,2400.00,1.0647,63.70,0
365,312.59,95.10,100.00,2400.00,1.065,63.10,0
366,313.67,93.67,100.00,2400.00,1.0642,63.70,0
367,317.65,92.72,100.00,2400.00,1.0646,63.10,0
368,318.07,93.27,100.00,2400.00,1.0648,63.10,0
369,315.65,93.65,100.00,2400.00,1.0648,63.10,0
370,322.55,93.60,100.00,2400.00,1.0663,64.20,0
371,320.62,93.23,100.00,2400.00,1.0652,63.10,0
372,316.35,94.73,100.00,2400.00,1.0644,63.70,0
373,309.16,96.43,100.00,2400.00,1.0671,63.70,0
374,321.84,93.35,100.00,2400.00,1.0651,63.10,0
375,316.67,93.41,100.00,2400.00,1.0659,64.20,0
376,313.70,95.59,100.00,2400.00,1.0683,63.70,0
377,318.04,93.52,100.00,2400.00,1.0688,63.70,0
378,315.51,93.69,100.00,2400.00,1.0677,63.70,0
379,311.33,94.47,100.00,2400.00,1.068,64.20,0
380,327.86,92.18,100.00,2400.00,1.0647,63.70,0
381,313.86,93.89,100.00,2400.00,1.0647,63.10,0
382,313.22,93.83,100.00,2400.00,1.0672,63.70,0
383,327.22,92.86,100.00,2400.00,1.0663,63.70,0
384,314.97,94.85,100.00,2400.00,1.0674,63.70,0
385,309.95,93.56,100.00,2400.00,1.067,63.70,0
386,326.43,89.73,100.00,2400.00,1.0656,64.20,0
387,317.68,92.55,100.00,2400.00,1.0671,64.80,0
388,309.36,94.75,100.00,2400.00,1.0655,63.70,0
389,318.22,93.88,100.00,2400.00,1.0655,63.10,0
390,317.31,93.52,100.00,2400.00,1.0654,64.20,0
391,314.97,95.63,100.00,2400.00,1.0659,63.70,0
392,317.12,94.03,100.00,2400.00,1.0622,63.70,0
393,322.23,92.61,100.00,2400.00,1.0622,64.20,0
394,311.25,93.39,100.00,2400.00,1.0684,63.70,0
395,318.95,93.01,100.00,2400.00,1.068,63.70,0
396,320.75,93.59,100.00,2400.00,1.0663,63.70,0
397,317.01,94.74,100.00,2400.00,1.0671,63.70,0
398,317.48,91.88,100.00,2400.00,1.0659,63.70,0
399,316.20,94.68,100.00,2400.00,1.0661,63.70,0
400,313.74,93.61,100.00,2400.00,1.067,64.80,0
401,316.49,93.55,100.00,2400.00,1.0679,63.10,0
402,317.72,91.04,100.00,2400.00,1.0656,63.70,0
403,313.95,94.12,100.00,2400.00,1.0653,63.70,0
404,320.28,91.17,100.00,2400.00,1.0645,64.80,0
405,319.62,93.50,100.00,2400.00,1.0649,63.70,0
406,308.82,95.89,100.00,2400.00,1.0694,63.70,0
407,318.11,93.67,100.00,2400.00,1.0679,63.70,0
408,314.82,94.07,100.00,2400.00,1.065,64.80,0
409,311.69,94.68,100.00,2400.00,1.0656,63.70,0
410,315.77,94.89,100.00,2400.00,1.0628,63.70,0
411,316.20,94.27,100.00,2400.00,1.0628,63.70,0
412,308.61,94.89,100.00,2400.00,1.0638,64.80,0
413,318.77,92.57,100.00,2400.00,1.0645,64.20,0
414,316.71,94.24,100.00,2400.00,1.0636,64.20,0
415,310.75,94.07,100.00,2400.00,1.0667,64.20,0
416,313.67,90.01,100.00,2400.00,1.0669,63.70,0
417,317.61,94.94,100.00,2400.00,1.0669,63.70,0
418,304.57,96.25,100.00,2400.00,1.0679,64.80,0
419,321.09,94.75,100.00,2400.00,1.0674,63.70,0
420,316.99,92.93,100.00,2400.00,1.0665,63.70,0
421,325.74,92.55,100.00,2400.00,1.0668,63.70,0
422,326.27,93.99,100.00,2400.00,1.0653,63.70,0
423,324.60,96.40,100.00,2400.00,1.0653,64.20,0
424,312.46,95.10,100.00,2400.00,1.0685,64.20,0
425,327.59,92.79,100.00,2400.00,1.0685,64.80,0
426,318.05,93.72,100.00,2400.00,1.0667,63.70,0
427,316.25,94.09,100.00,2400.00,1.0672,63.70,0
428,314.34,91.81,100.00,2400.00,1.0648,63.70,0
429,313.14,92.22,100.00,2400.00,1.0656,63.70,0
430,310.03,95.21,100.00,2400.00,1.0649,63.70,0
431,318.82,94.44,100.00,2400.00,1.0655,64.20,0
432,316.88,92.92,100.00,2400.00,1.0656,64.20,0
433,310.50,95.47,100.00,2400.00,1.0668,64.20,0
434,320.84,93.15,100.00,2400.00,1.0636,64.80,0
435,313.79,93.61,100.00,2400.00,1.064,64.20,0
436,308.35,95.46,100.00,2400.00,1.0658,64.20,0
437,319.52,93.35,100.00,2400.00,1.0658,63.10,0
438,318.74,93.45,100.00,2400.00,1.0668,64.20,0
439,311.10,94.84,100.00,2400.00,1.0677,63.70,0
440,321.69,92.85,100.00,2400.00,1.0652,63.70,0
441,314.98,95.40,100.00,2400.00,1.0658,64.20,0
442,320.67,94.63,100.00,2400.00,1.0648,64.80,0
443,317.75,91.72,100.00,2400.00,1.0651,63.70,0
444,318.51,93.10,100.00,2400.00,1.063,64.80,0
445,317.38,95.24,100.00,2400.00,1.0648,64.80,0
446,318.77,93.09,100.00,2400.00,1.064,63.70,0
447,315.35,94.05,100.00,2400.00,1.064,63.70,0
448,308.93,95.68,100.00,2400.00,1.0654,64.20,0
449,324.94,91.33,100.00,2400.00,1.0654,64.20,0
450,314.79,94.85,100.00,2400.00,1.063,64.20,0
451,320.84,92.34,100.00,2400.00,1.066,64.20,0
452,313.12,92.35,100.00,2400.00,1.0633,64.20,0
453,320.78,96.08,100.00,2400.00,1.0638,63.70,0
454,320.46,93.84,100.00,2400.00,1.0671,63.70,0
455,320.95,93.55,100.00,2400.00,1.0671,63.70,0
456,315.51,94.52,100.00,2400.00,1.0636,63.70,0
457,323.30,93.18,100.00,2400.00,1.0659,64.20,0
458,323.40,94.04,100.00,2400.00,1.0639,63.70,0
459,314.34,94.79,100.00,2400.00,1.0648,64.20,0
460,321.83,91.90,100.00,2400.00,1.0653,63.70,0
461,316.35,93.46,100.00,2400.00,1.0653,64.80,0
462,327.98,91.70,100.00,2400.00,1.0634,64.20,0
463,306.80,95.59,100.00,2400.00,1.0661,64.80,0
464,319.62,95.18,100.00,2400.00,1.0663,64.20,0
