frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
102,2561.29,98.13,100.00,2400.00,1.8396,67.50,0
103,2564.87,97.53,100.00,2400.00,1.8397,67.50,0
104,2575.11,96.49,100.00,2400.00,1.8401,67.50,0
105,2620.52,96.80,100.00,2400.00,1.8408,67.50,0
106,2581.89,97.42,100.00,2400.00,1.8394,67.50,0
107,2591.90,96.86,100.00,2400.00,1.84,67.50,0
108,2619.04,97.11,100.00,2400.00,1.8383,67.50,0
109,2564.87,96.81,100.00,2400.00,1.8397,67.50,0
110,2610.84,97.31,100.00,2400.00,1.8387,67.50,0
111,2579.22,96.44,100.00,2400.00,1.8387,67.50,0
112,2509.96,97.84,100.00,2400.00,1.8392,67.50,0
113,2615.70,97.12,100.00,2400.00,1.839,67.50,0
114,2597.85,97.17,100.00,2400.00,1.8399,67.50,0
115,2572.34,96.43,100.00,2400.00,1.8406,68.10,0
116,2568.68,96.96,100.00,2400.00,1.8392,67.50,0
117,2580.81,96.92,100.00,2400.00,1.8402,67.50,0
118,2631.36,97.17,100.00,2400.00,1.8407,67.50,0
119,2508.47,98.00,100.00,2400.00,1.8406,68.10,0
120,2649.31,95.98,100.00,2400.00,1.8391,68.10,0
121,2580.20,97.07,100.00,2400.00,1.8392,68.10,0
122,2567.00,97.80,100.00,2400.00,1.8395,68.10,0
123,2608.19,96.57,100.00,2400.00,1.8402,67.50,0
124,2622.55,95.96,100.00,2400.00,1.8428,68.10,0
125,2673.12,97.13,100.00,2400.00,1.842,67.50,0
126,2630.47,96.83,100.00,2400.00,1.8408,68.10,0
127,2517.08,97.06,100.00,2400.00,1.8396,67.50,0
128,2634.33,96.24,100.00,2400.00,1.8393,68.10,0
129,2582.57,97.51,100.00,2400.00,1.8399,67.50,0
130,2608.17,97.66,100.00,2400.00,1.8394,67.50,0
131,2605.79,97.19,100.00,2400.00,1.8401,68.10,0
132,2589.23,97.34,100.00,2400.00,1.8407,68.10,0
133,2561.64,96.35,100.00,2400.00,1.8407,68.10,0
134,2549.17,97.37,100.00,2400.00,1.8396,67.50,0
135,2569.04,97.04,100.00,2400.00,1.841,67.50,0
136,2632.90,96.74,100.00,2400.00,1.84,68.10,0
137,2604.93,97.56,100.00,2400.00,1.8416,68.10,0
138,2544.91,96.88,100.00,2400.00,1.8407,68.60,0
139,2616.77,97.58,100.00,2400.00,1.8399,68.60,0
140,2577.52,97.18,100.00,2400.00,1.8405,68.10,0
141,2587.71,97.14,100.00,2400.00,1.8412,68.10,0
142,2499.12,97.13,100.00,2400.00,1.8398,68.10,0
143,2584.71,97.53,100.00,2400.00,1.8402,68.60,0
144,2537.88,97.28,100.00,2400.00,1.8419,68.10,0
145,2646.22,97.27,100.00,2400.00,1.842,68.60,0
146,2569.68,97.48,100.00,2400.00,1.8405,68.10,0
147,2501.47,97.13,100.00,2400.00,1.8413,68.10,0
148,2570.94,96.74,100.00,2400.00,1.8407,68.60,0
149,2562.25,97.40,100.00,2400.00,1.8413,68.10,0
150,2640.24,97.49,100.00,2400.00,1.8403,68.10,0
151,2675.26,96.39,100.00,2400.00,1.8408,68.10,0
152,2515.68,96.79,100.00,2400.00,1.8388,68.10,0
