frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
102,1149.08,97.36,100.00,2400.00,1.4458,65.30,0
103,1157.05,96.44,100.00,2400.00,1.4453,64.80,0
104,1172.50,96.96,100.00,2400.00,1.446,65.90,0
105,1172.29,97.01,100.00,2400.00,1.4466,65.30,0
106,1161.92,97.29,100.00,2400.00,1.4447,65.30,0
107,1162.32,97.38,100.00,2400.00,1.4453,65.30,0
108,1195.25,96.42,100.00,2400.00,1.4444,65.30,0
109,1174.86,96.65,100.00,2400.00,1.445,65.30,0
110,1164.74,96.71,100.00,2400.00,1.4439,65.90,0
111,1192.67,95.65,100.00,2400.00,1.4449,64.80,0
112,1175.62,97.36,100.00,2400.00,1.4442,65.90,0
113,1214.93,95.39,100.00,2400.00,1.4432,65.30,0
114,1194.13,96.95,100.00,2400.00,1.4441,65.30,0
115,1158.99,96.59,100.00,2400.00,1.4435,65.30,0
116,1198.26,97.68,100.00,2400.00,1.4429,65.90,0
117,1187.55,97.11,100.00,2400.00,1.4441,65.90,0
118,1215.27,95.14,100.00,2400.00,1.4434,65.30,0
119,1189.36,96.98,100.00,2400.00,1.444,65.30,0
120,1176.22,96.94,100.00,2400.00,1.4442,65.90,0
121,1183.24,96.85,100.00,2400.00,1.444,65.90,0
122,1167.23,97.11,100.00,2400.00,1.4443,65.30,0
123,1193.38,97.72,100.00,2400.00,1.4447,65.30,0
124,1212.75,96.05,100.00,2400.00,1.445,66.40,0
125,1162.39,97.04,100.00,2400.00,1.4453,65.30,0
126,1218.30,97.06,100.00,2400.00,1.4434,65.90,0
127,1159.51,97.12,100.00,2400.00,1.4447,65.90,0
128,1157.59,96.56,100.00,2400.00,1.4448,65.90,0
129,1201.82,96.18,100.00,2400.00,1.4442,65.30,0
130,1146.05,96.95,100.00,2400.00,1.4449,65.30,0
131,1165.52,97.59,100.00,2400.00,1.4453,65.90,0
132,1203.88,97.06,100.00,2400.00,1.4443,65.30,0
133,1184.26,96.92,100.00,2400.00,1.4444,66.40,0
134,1163.00,97.25,100.00,2400.00,1.445,65.90,0
135,1184.03,97.25,100.00,2400.00,1.4456,65.90,0
136,1201.61,97.55,100.00,2400.00,1.4447,65.90,0
137,1191.95,97.16,100.00,2400.00,1.4451,65.30,0
138,1185.84,95.82,100.00,2400.00,1.4454,65.90,0
139,1173.78,96.91,100.00,2400.00,1.4452,65.30,0
140,1216.70,97.37,100.00,2400.00,1.4438,66.40,0
141,1175.76,97.10,100.00,2400.00,1.4448,65.30,0
142,1202.02,95.12,100.00,2400.00,1.4452,65.90,0
143,1182.26,95.84,100.00,2400.00,1.4451,65.90,0
144,1203.81,97.10,100.00,2400.00,1.4444,65.90,0
145,1198.06,97.53,100.00,2400.00,1.4451,65.90,0
146,1192.26,96.83,100.00,2400.00,1.4452,65.90,0
147,1201.54,96.96,100.00,2400.00,1.4459,65.90,0
148,1197.71,96.64,100.00,2400.00,1.446,65.90,0
149,1204.92,95.30,100.00,2400.00,1.4467,65.90,0
150,1191.43,97.74,100.00,2400.00,1.4455,65.90,0
151,1168.72,95.92,100.00,2400.00,1.4455,66.40,0
152,1196.79,97.58,100.00,2400.00,1.4468,66.40,0
153,1179.20,96.71,100.00,2400.00,1.4465,65.90,0
154,1190.07,97.04,100.00,2400.00,1.4452,65.90,0
155,1197.94,97.21,100.00,2400.00,1.445,66.40,0
156,1132.32,97.15,100.00,2400.00,1.4437,66.40,0
157,1140.44,97.53,100.00,2400.00,1.444,66.40,0
158,1164.24,97.66,100.00,2400.00,1.4432,65.90,0
159,1160.10,97.14,100.00,2400.00,1.4444,67.50,0
160,1189.84,96.95,100.00,2400.00,1.4441,66.40,0
161,1191.64,97.03,100.00,2400.00,1.4442,67.00,0
162,1186.93,97.25,100.00,2400.00,1.4439,66.40,0
163,1168.65,97.55,100.00,2400.00,1.4447,66.40,0
164,1218.32,96.56,100.00,2400.00,1.4446,65.90,0
165,1202.55,97.11,100.00,2400.00,1.4451,65.90,0
166,1200.45,96.95,100.00,2400.00,1.4443,66.40,0
167,1190.73,96.38,100.00,2400.00,1.4435,67.50,0
168,1179.08,97.20,100.00,2400.00,1.445,65.90,0
169,1194.72,97.01,100.00,2400.00,1.4459,65.90,0
170,1164.29,97.29,100.00,2400.00,1.4444,65.90,0
171,1175.11,96.68,100.00,2400.00,1.4447,66.40,0
172,1118.01,95.79,100.00,2400.00,1.4455,66.40,0
173,1175.10,95.75,100.00,2400.00,1.4455,67.00,0
174,1190.29,96.44,100.00,2400.00,1.4438,67.00,0
175,1201.07,96.75,100.00,2400.00,1.4442,65.90,0
176,1195.51,98.45,100.00,2400.00,1.4439,65.90,0
177,1167.89,96.54,100.00,2400.00,1.4437,65.90,0
178,1141.76,97.84,100.00,2400.00,1.4428,67.00,0
179,1187.24,96.96,100.00,2400.00,1.4435,67.00,0
180,1178.20,97.07,100.00,2400.00,1.4437,66.40,0
181,1174.76,96.57,100.00,2400.00,1.4441,66.40,0
182,1146.91,96.88,100.00,2400.00,1.4442,66.40,0
183,1187.02,97.36,100.00,2400.00,1.4449,66.40,0
184,1193.36,95.60,100.00,2400.00,1.4426,66.40,0
185,1184.43,96.85,100.00,2400.00,1.4425,67.00,0
186,1166.94,96.05,100.00,2400.00,1.4444,66.40,0
187,1198.08,97.48,100.00,2400.00,1.4445,66.40,0
188,1198.64,96.62,100.00,2400.00,1.4436,66.40,0
189,1148.60,97.27,100.00,2400.00,1.4444,66.40,0
190,1193.02,96.62,100.00,2400.00,1.4459,67.00,0
191,1185.93,96.96,100.00,2400.00,1.4453,66.40,0
192,1183.10,96.33,100.00,2400.00,1.4442,66.40,0
193,1182.27,97.38,100.00,2400.00,1.4431,66.40,0
194,1130.26,97.01,100.00,2400.00,1.4436,66.40,0
195,1208.21,97.17,100.00,2400.00,1.4446,67.50,0
196,1201.33,97.31,100.00,2400.00,1.4439,66.40,0
197,1205.76,95.55,100.00,2400.00,1.4442,66.40,0
198,1199.85,95.72,100.00,2400.00,1.4434,66.40,0
199,1186.46,97.64,100.00,2400.00,1.4443,66.40,0
200,1221.26,96.02,100.00,2400.00,1.443,67.00,0
201,1143.78,97.35,100.00,2400.00,1.4435,67.00,0
202,1173.63,97.49,100.00,2400.00,1.443,67.50,0
203,1161.31,96.98,100.00,2400.00,1.4445,66.40,0
204,1175.26,96.26,100.00,2400.00,1.444,66.40,0
205,1230.25,96.57,100.00,2400.00,1.444,67.00,0
206,1164.38,97.35,100.00,2400.00,1.4427,67.00,0
207,1169.71,97.61,100.00,2400.00,1.4437,67.00,0
208,1182.77,97.85,100.00,2400.00,1.4447,66.40,0
209,1219.56,97.19,100.00,2400.00,1.445,66.40,0
210,1179.06,95.73,100.00,2400.00,1.444,66.40,0
211,1196.62,96.25,100.00,2400.00,1.4449,67.00,0
212,1187.19,97.46,100.00,2400.00,1.4448,67.50,0
213,1150.32,98.00,100.00,2400.00,1.4452,67.00,0
214,1168.61,97.02,100.00,2400.00,1.4428,67.00,0
215,1166.59,97.05,100.00,2400.00,1.4433,67.00,0
216,1192.93,97.15,100.00,2400.00,1.4422,66.40,0
217,1207.31,97.85,100.00,2400.00,1.4427,66.40,0
218,1138.83,97.45,100.00,2400.00,1.4436,67.00,0
219,1204.07,96.97,100.00,2400.00,1.4437,67.50,0
220,1192.68,96.59,100.00,2400.00,1.4436,67.00,0
221,1166.07,96.82,100.00,2400.00,1.4449,67.00,0
222,1208.47,97.63,100.00,2400.00,1.4443,67.00,0
223,1191.77,96.52,100.00,2400.00,1.4443,66.40,0
224,1184.27,97.36,100.00,2400.00,1.4438,67.50,0
225,1203.61,97.07,100.00,2400.00,1.4448,67.00,0
226,1185.24,96.94,100.00,2400.00,1.4439,66.40,0
227,1188.29,97.18,100.00,2400.00,1.4439,67.00,0
228,1149.28,97.72,100.00,2400.00,1.443,67.50,0
229,1194.90,94.73,100.00,2400.00,1.4443,67.00,0
230,1169.81,95.73,100.00,2400.00,1.4448,67.00,0
231,1173.89,96.55,100.00,2400.00,1.444,67.00,0
232,1170.00,97.51,100.00,2400.00,1.4429,66.40,0
233,1199.95,96.40,100.00,2400.00,1.4433,67.00,0
234,1178.04,96.97,100.00,2400.00,1.4448,67.00,0
235,1201.29,96.79,100.00,2400.00,1.4465,67.50,0
236,1175.64,96.50,100.00,2400.00,1.4453,67.50,0
237,1204.47,98.18,100.00,2400.00,1.4458,67.00,0
238,1225.02,96.22,100.00,2400.00,1.4443,67.00,0
239,1185.44,98.13,100.00,2400.00,1.4452,67.00,0
240,1187.46,96.70,100.00,2400.00,1.4449,67.50,0
241,1155.27,97.31,100.00,2400.00,1.4439,67.00,0
242,1151.95,96.83,100.00,2400.00,1.4447,67.00,0
243,1163.00,96.93,100.00,2400.00,1.4444,67.00,0
244,1212.05,96.18,100.00,2400.00,1.4443,67.50,0
245,1201.24,96.94,100.00,2400.00,1.4454,67.00,0
246,1207.03,96.42,100.00,2400.00,1.4444,67.00,0
247,1177.66,97.69,100.00,2400.00,1.4442,67.00,0
248,1205.56,96.19,100.00,2400.00,1.4454,66.40,0
249,1187.29,96.91,100.00,2400.00,1.4449,67.00,0
250,1182.69,96.54,100.00,2400.00,1.4453,67.50,0
251,1168.34,96.74,100.00,2400.00,1.4462,67.50,0
252,1196.87,97.72,100.00,2400.00,1.4459,67.50,0
253,1200.67,96.83,100.00,2400.00,1.4464,67.50,0
254,1172.10,96.63,100.00,2400.00,1.4463,67.00,0
255,1205.57,96.40,100.00,2400.00,1.4455,67.00,0
256,1192.73,97.05,100.00,2400.00,1.4437,67.00,0
257,1180.35,97.06,100.00,2400.00,1.4442,67.50,0
258,1191.43,97.55,100.00,2400.00,1.4441,67.00,0
259,1195.90,96.90,100.00,2400.00,1.4438,67.00,0
260,1201.59,97.22,100.00,2400.00,1.443,67.00,0
261,1193.89,97.47,100.00,2400.00,1.4445,67.00,0
262,1164.14,96.80,100.00,2400.00,1.4438,67.50,0
263,1203.54,97.01,100.00,2400.00,1.4433,67.00,0
264,1159.56,96.83,100.00,2400.00,1.4432,67.50,0
265,1195.80,96.87,100.00,2400.00,1.4431,67.00,0
266,1160.92,96.73,100.00,2400.00,1.4425,67.50,0
267,1178.49,97.59,100.00,2400.00,1.4436,67.50,0
268,1191.33,97.26,100.00,2400.00,1.443,67.50,0
269,1209.31,97.10,100.00,2400.00,1.4442,67.00,0
270,1170.33,95.74,100.00,2400.00,1.4432,67.00,0
271,1169.38,96.69,100.00,2400.00,1.4439,67.50,0
272,1200.69,97.10,100.00,2400.00,1.4437,67.50,0
273,1175.00,97.04,100.00,2400.00,1.4445,67.50,0
274,1172.21,95.05,100.00,2400.00,1.4435,67.00,0
275,1191.58,97.17,100.00,2400.00,1.4441,67.50,0
276,1194.88,96.79,100.00,2400.00,1.4423,67.50,0
277,1136.18,97.92,100.00,2400.00,1.4426,67.00,0
278,1189.46,97.34,100.00,2400.00,1.4441,67.50,0
279,1195.92,94.50,100.00,2400.00,1.4445,67.00,0
280,1188.38,97.08,100.00,2400.00,1.4443,67.00,0
281,1186.68,96.80,100.00,2400.00,1.4447,67.00,0
282,1156.82,97.81,100.00,2400.00,1.4431,67.50,0
283,1176.37,97.77,100.00,2400.00,1.4444,67.50,0
284,1191.34,96.99,100.00,2400.00,1.446,68.60,0
285,1183.62,96.46,100.00,2400.00,1.4464,67.00,0
286,1199.12,97.34,100.00,2400.00,1.4448,67.00,0
287,1199.07,96.70,100.00,2400.00,1.4457,67.00,0
288,1157.72,97.58,100.00,2400.00,1.4464,67.50,0
289,1189.69,96.56,100.00,2400.00,1.4472,67.50,0
290,1173.79,97.26,100.00,2400.00,1.4458,67.50,0
291,1162.51,96.84,100.00,2400.00,1.445,67.50,0
292,1168.78,97.40,100.00,2400.00,1.4438,67.00,0
293,1156.66,95.89,100.00,2400.00,1.4445,67.50,0
294,1195.00,97.49,100.00,2400.00,1.4437,67.50,0
295,1166.69,97.25,100.00,2400.00,1.4445,67.50,0
296,1188.94,96.80,100.00,2400.00,1.4435,68.10,0
297,1204.65,96.84,100.00,2400.00,1.4431,67.50,0
298,1165.73,97.34,100.00,2400.00,1.4438,67.50,0
299,1161.73,96.43,100.00,2400.00,1.4444,67.00,0
300,1167.13,96.47,100.00,2400.00,1.4442,67.00,0
301,1195.42,97.53,100.00,2400.00,1.445,67.50,0
302,1212.03,95.63,100.00,2400.00,1.4435,67.00,0
303,1174.89,96.39,100.00,2400.00,1.4439,67.50,0
304,1201.70,95.81,100.00,2400.00,1.4432,67.00,0
305,1172.12,97.53,100.00,2400.00,1.4439,67.00,0
306,1201.44,95.30,100.00,2400.00,1.4445,67.50,0
307,1167.94,96.46,100.00,2400.00,1.4449,66.40,0
308,1185.46,96.98,100.00,2400.00,1.4442,66.40,0
309,1201.85,96.09,100.00,2400.00,1.4444,66.40,0
310,1194.94,96.51,100.00,2400.00,1.4434,67.00,0
311,1179.40,95.86,100.00,2400.00,1.4432,67.00,0
312,1220.10,97.51,100.00,2400.00,1.4436,66.40,0
313,1190.06,97.65,100.00,2400.00,1.4441,67.50,0
314,1210.67,97.26,100.00,2400.00,1.4438,66.40,0
315,1189.37,97.00,100.00,2400.00,1.4444,67.00,0
316,1203.24,96.31,100.00,2400.00,1.4437,65.90,0
317,1179.46,96.50,100.00,2400.00,1.4445,66.40,0
318,1176.89,97.92,100.00,2400.00,1.4428,67.00,0
319,1154.10,96.76,100.00,2400.00,1.4434,66.40,0
320,1183.47,97.18,100.00,2400.00,1.4438,65.90,0
321,1197.27,96.31,100.00,2400.00,1.4439,65.90,0
322,1172.54,97.44,100.00,2400.00,1.4441,66.40,0
323,1204.93,96.24,100.00,2400.00,1.4455,65.90,0
324,1174.96,97.31,100.00,2400.00,1.445,65.90,0
325,1155.68,97.07,100.00,2400.00,1.4458,66.40,0
326,1187.95,96.60,100.00,2400.00,1.4442,65.90,0
327,1185.89,95.51,100.00,2400.00,1.4444,66.40,0
328,1138.64,97.63,100.00,2400.00,1.445,65.90,0
329,1178.34,97.34,100.00,2400.00,1.445,65.90,0
330,1180.98,97.26,100.00,2400.00,1.443,66.40,0
331,1181.95,95.92,100.00,2400.00,1.4427,65.30,0
332,1162.46,97.09,100.00,2400.00,1.4428,65.30,0
333,1195.16,97.32,100.00,2400.00,1.4431,65.30,0
334,1202.49,96.38,100.00,2400.00,1.4434,65.30,0
335,1201.54,96.75,100.00,2400.00,1.4441,65.30,0
336,1188.15,96.85,100.00,2400.00,1.443,65.30,0
337,1175.73,97.52,100.00,2400.00,1.4442,65.30,0
338,1131.08,96.53,100.00,2400.00,1.4435,65.90,0
339,1188.46,96.32,100.00,2400.00,1.4444,65.30,0
340,1200.46,96.45,100.00,2400.00,1.4444,65.30,0
341,1147.44,97.31,100.00,2400.00,1.4442,65.30,0
342,1194.63,97.42,100.00,2400.00,1.4427,65.90,0
343,1169.10,97.19,100.00,2400.00,1.4429,65.90,0
344,1164.95,97.65,100.00,2400.00,1.4426,65.30,0
345,1171.56,96.66,100.00,2400.00,1.4426,65.30,0
346,1157.20,97.21,100.00,2400.00,1.4413,65.30,0
347,1169.87,96.68,100.00,2400.00,1.4421,65.30,0
348,1156.45,97.27,100.00,2400.00,1.4419,64.80,0
349,1169.53,96.90,100.00,2400.00,1.4424,64.80,0
350,1183.97,97.26,100.00,2400.00,1.443,65.30,0
351,1150.52,97.51,100.00,2400.00,1.4446,65.30,0
352,1169.14,97.61,100.00,2400.00,1.4446,65.30,0
353,1213.30,95.29,100.00,2400.00,1.4447,65.30,0
354,1176.35,97.21,100.00,2400.00,1.4436,64.80,0
355,1212.26,96.62,100.00,2400.00,1.4452,65.30,0
356,1193.46,97.12,100.00,2400.00,1.4442,64.20,0
357,1204.71,96.61,100.00,2400.00,1.4441,65.90,0
358,1156.06,97.79,100.00,2400.00,1.4431,64.80,0
359,1198.03,97.48,100.00,2400.00,1.4382,64.80,0
360,1185.12,95.91,100.00,2400.00,1.4431,65.30,0
361,1158.78,96.22,100.00,2400.00,1.4442,65.30,0
362,1173.68,98.29,100.00,2400.00,1.4443,65.30,0
363,1169.63,97.02,100.00,2400.00,1.4453,65.30,0
364,1184.48,96.53,100.00,2400.00,1.4448,64.80,0
365,1215.64,97.34,100.00,2400.00,1.445,64.80,0
366,1189.27,96.67,100.00,2400.00,1.4448,64.20,0
367,1166.17,97.02,100.00,2400.00,1.4458,64.20,0
368,1199.68,95.86,100.00,2400.00,1.444,64.80,0
369,1190.64,96.15,100.00,2400.00,1.4447,64.20,0
370,1148.88,97.44,100.00,2400.00,1.4438,65.30,0
371,1175.89,96.77,100.00,2400.00,1.4436,65.30,0
372,1171.67,97.76,100.00,2400.00,1.4426,64.80,0
373,1183.90,96.82,100.00,2400.00,1.443,65.30,0
374,1196.32,97.62,100.00,2400.00,1.4427,64.80,0
375,1204.32,96.66,100.00,2400.00,1.4435,65.30,0
376,1172.42,96.90,100.00,2400.00,1.4428,64.80,0
377,1233.82,97.52,100.00,2400.00,1.4449,64.80,0
378,1227.32,97.15,100.00,2400.00,1.4443,64.80,0
379,1204.93,97.10,100.00,2400.00,1.4454,65.30,0
380,1189.00,96.86,100.00,2400.00,1.4447,65.30,0
381,1204.84,96.20,100.00,2400.00,1.4454,65.30,0
382,1165.45,98.09,100.00,2400.00,1.4453,64.80,0
383,1160.37,97.45,100.00,2400.00,1.4454,65.90,0
384,1162.69,96.62,100.00,2400.00,1.4442,65.30,0
385,1158.46,97.08,100.00,2400.00,1.4451,65.30,0
386,1181.46,97.44,100.00,2400.00,1.445,65.30,0
387,1184.34,97.38,100.00,2400.00,1.4459,65.30,0
388,1177.32,96.51,100.00,2400.00,1.4435,65.90,0
389,1187.35,97.13,100.00,2400.00,1.4436,65.30,0
390,1201.76,96.62,100.00,2400.00,1.4442,65.30,0
391,1169.27,97.25,100.00,2400.00,1.4445,65.90,0
392,1195.11,97.96,100.00,2400.00,1.4466,65.90,0
393,1174.45,96.83,100.00,2400.00,1.4469,65.30,0
394,1173.99,97.43,100.00,2400.00,1.4454,65.90,0
395,1163.10,97.11,100.00,2400.00,1.4462,65.90,0
396,1151.15,97.19,100.00,2400.00,1.4451,65.90,0
397,1210.25,97.12,100.00,2400.00,1.4443,65.90,0
398,1178.18,95.89,100.00,2400.00,1.4424,65.30,0
399,1156.25,96.88,100.00,2400.00,1.4429,66.40,0
400,1177.51,96.72,100.00,2400.00,1.4435,65.90,0
401,1180.18,97.39,100.00,2400.00,1.4434,65.90,0
402,1167.07,96.30,100.00,2400.00,1.4446,65.90,0
403,1201.49,97.18,100.00,2400.00,1.4445,65.90,0
404,1190.45,95.13,100.00,2400.00,1.4436,65.90,0
405,1172.66,97.27,100.00,2400.00,1.4444,66.40,0
406,1194.79,96.55,100.00,2400.00,1.4424,65.90,0
407,1163.13,96.97,100.00,2400.00,1.4428,65.90,0
408,1148.67,97.07,100.00,2400.00,1.4445,65.90,0
409,1196.21,96.98,100.00,2400.00,1.4455,65.30,0
410,1186.51,98.04,100.00,2400.00,1.4446,66.40,0
411,1152.28,97.55,100.00,2400.00,1.4453,66.40,0
412,1169.17,97.89,100.00,2400.00,1.444,65.90,0
413,1133.08,96.99,100.00,2400.00,1.444,65.90,0
414,1166.52,95.89,100.00,2400.00,1.4442,65.90,0
415,1162.27,96.87,100.00,2400.00,1.4449,66.40,0
416,1172.59,96.97,100.00,2400.00,1.4444,66.40,0
417,1224.41,97.95,100.00,2400.00,1.4451,66.40,0
418,1185.60,97.18,100.00,2400.00,1.4451,65.90,0
419,1152.80,96.45,100.00,2400.00,1.4459,65.90,0
420,1164.86,97.70,100.00,2400.00,1.4444,66.40,0
421,1227.38,97.31,100.00,2400.00,1.4448,65.90,0
422,1196.77,95.98,100.00,2400.00,1.4436,66.40,0
423,1173.98,97.74,100.00,2400.00,1.4447,66.40,0
424,1174.90,96.72,100.00,2400.00,1.4448,66.40,0
425,1182.39,97.11,100.00,2400.00,1.4455,66.40,0
426,1214.16,96.56,100.00,2400.00,1.4445,65.90,0
